"","cost","trainAcc","valAcc","valPrecision","valRecall","valF1_score","testAcc","testPrecision","testRecall","testF1_score"
"35",1701,0.896866322887743,0.51547619047619,NA,NA,NA,0.488703923900119,NA,NA,NA
"36",1751,0.902419674732249,0.51547619047619,NA,NA,NA,0.486325802615933,NA,NA,NA
"37",1801,0.89765965886553,0.514285714285714,NA,NA,NA,0.487514863258026,NA,NA,NA
"38",1851,0.900039666798889,0.511904761904762,NA,NA,NA,0.485136741973841,NA,NA,NA
"39",1901,0.900436334787783,0.510714285714286,NA,NA,NA,0.486325802615933,NA,NA,NA
"40",1951,0.898452994843316,0.513095238095238,NA,NA,NA,0.486325802615933,NA,NA,NA
"41",2001,0.902023006743356,0.511904761904762,NA,NA,NA,0.486325802615933,NA,NA,NA
"42",2051,0.901229670765569,0.511904761904762,NA,NA,NA,0.491082045184304,NA,NA,NA
"43",2101,0.901229670765569,0.510714285714286,NA,NA,NA,0.487514863258026,NA,NA,NA
"44",2151,0.901229670765569,0.511904761904762,NA,NA,NA,0.487514863258026,NA,NA,NA
"45",2201,0.903213010710036,0.507142857142857,NA,NA,NA,0.486325802615933,NA,NA,NA
"46",2251,0.903609678698929,0.508333333333333,NA,NA,NA,0.488703923900119,NA,NA,NA
"47",2301,0.904403014676716,0.504761904761905,NA,NA,NA,0.487514863258026,NA,NA,NA
"48",2351,0.905196350654502,0.504761904761905,NA,NA,NA,0.485136741973841,NA,NA,NA
"49",2401,0.904403014676716,0.508333333333333,NA,NA,NA,0.485136741973841,NA,NA,NA
"50",2451,0.903609678698929,0.505952380952381,NA,NA,NA,0.486325802615933,NA,NA,NA
"51",2501,0.904403014676716,0.503571428571429,NA,NA,NA,0.485136741973841,NA,NA,NA
"52",2551,0.907576358587862,0.505952380952381,NA,NA,NA,0.48038049940547,NA,NA,NA
"53",2601,0.904403014676716,0.504761904761905,NA,NA,NA,0.483947681331748,NA,NA,NA
"54",2651,0.904403014676716,0.507142857142857,NA,NA,NA,0.482758620689655,NA,NA,NA
"55",2701,0.909956366521222,0.502380952380952,NA,NA,NA,0.479191438763377,NA,NA,NA
"56",2751,0.911543038476795,0.496428571428571,NA,NA,NA,0.48038049940547,NA,NA,NA
"57",2801,0.909956366521222,0.498809523809524,NA,NA,NA,0.475624256837099,NA,NA,NA
"58",2851,0.909163030543435,0.502380952380952,NA,NA,NA,0.475624256837099,NA,NA,NA
"59",2901,0.909559698532328,0.504761904761905,NA,NA,NA,0.474435196195006,NA,NA,NA
"60",2951,0.911543038476795,0.492857142857143,NA,NA,NA,0.479191438763377,NA,NA,NA
"61",3001,0.910353034510115,0.5,NA,NA,NA,0.474435196195006,NA,NA,NA
"62",3051,0.910353034510115,0.5,NA,NA,NA,0.475624256837099,NA,NA,NA
"63",3101,0.909956366521222,0.5,NA,NA,NA,0.476813317479191,NA,NA,NA
"64",3151,0.910353034510115,0.497619047619048,NA,NA,NA,0.475624256837099,NA,NA,NA
"65",3201,0.913526378421261,0.496428571428571,NA,NA,NA,0.479191438763377,NA,NA,NA
"66",3251,0.913526378421261,0.495238095238095,NA,NA,NA,0.478002378121284,NA,NA,NA
"67",3301,0.910353034510115,0.497619047619048,NA,NA,NA,0.476813317479191,NA,NA,NA
"68",3351,0.914319714399048,0.501190476190476,NA,NA,NA,0.481569560047562,NA,NA,NA
"69",3401,0.910749702499008,0.495238095238095,NA,NA,NA,0.473246135552913,NA,NA,NA
"70",3451,0.913526378421261,0.496428571428571,NA,NA,NA,0.476813317479191,NA,NA,NA
"71",3501,0.911939706465688,0.496428571428571,NA,NA,NA,0.473246135552913,NA,NA,NA
"72",3551,0.913129710432368,0.497619047619048,NA,NA,NA,0.476813317479191,NA,NA,NA
"73",3601,0.911939706465688,0.497619047619048,NA,NA,NA,0.473246135552913,NA,NA,NA
"74",3651,0.913526378421261,0.502380952380952,NA,NA,NA,0.476813317479191,NA,NA,NA
"75",3701,0.913526378421261,0.502380952380952,NA,NA,NA,0.476813317479191,NA,NA,NA
"76",3751,0.911543038476795,0.497619047619048,NA,NA,NA,0.473246135552913,NA,NA,NA
"77",3801,0.913526378421261,0.5,NA,NA,NA,0.476813317479191,NA,NA,NA
"78",3851,0.913526378421261,0.501190476190476,NA,NA,NA,0.476813317479191,NA,NA,NA
"79",3901,0.915113050376835,0.501190476190476,NA,NA,NA,0.479191438763377,NA,NA,NA
"80",3951,0.915113050376835,0.498809523809524,NA,NA,NA,0.479191438763377,NA,NA,NA
"81",4001,0.915509718365728,0.498809523809524,NA,NA,NA,0.476813317479191,NA,NA,NA
"82",4051,0.914319714399048,0.504761904761905,NA,NA,NA,0.479191438763377,NA,NA,NA
"83",4101,0.916303054343514,0.5,NA,NA,NA,0.475624256837099,NA,NA,NA
"84",4151,0.916699722332408,0.501190476190476,NA,NA,NA,0.478002378121284,NA,NA,NA
"85",4201,0.916303054343514,0.5,NA,NA,NA,0.474435196195006,NA,NA,NA
"86",4251,0.913526378421261,0.503571428571429,NA,NA,NA,0.476813317479191,NA,NA,NA
"87",4301,0.916699722332408,0.502380952380952,NA,NA,NA,0.47205707491082,NA,NA,NA
"88",4351,0.916303054343514,0.504761904761905,NA,NA,NA,0.47205707491082,NA,NA,NA
"89",4401,0.915509718365728,0.504761904761905,NA,NA,NA,0.473246135552913,NA,NA,NA
"90",4451,0.916699722332408,0.502380952380952,NA,NA,NA,0.469678953626635,NA,NA,NA
"91",4501,0.917493058310194,0.501190476190476,NA,NA,NA,0.473246135552913,NA,NA,NA
"92",4551,0.917493058310194,0.498809523809524,NA,NA,NA,0.475624256837099,NA,NA,NA
"93",4601,0.916699722332408,0.503571428571429,NA,NA,NA,0.470868014268728,NA,NA,NA
"94",4651,0.916699722332408,0.5,NA,NA,NA,0.468489892984542,NA,NA,NA
"95",4701,0.915906386354621,0.507142857142857,NA,NA,NA,0.470868014268728,NA,NA,NA
"96",4751,0.915906386354621,0.504761904761905,NA,NA,NA,0.470868014268728,NA,NA,NA
"97",4801,0.917493058310194,0.498809523809524,NA,NA,NA,0.474435196195006,NA,NA,NA
"98",4851,0.915906386354621,0.504761904761905,NA,NA,NA,0.470868014268728,NA,NA,NA
"99",4901,0.915509718365728,0.505952380952381,NA,NA,NA,0.470868014268728,NA,NA,NA
"100",4951,0.916699722332408,0.507142857142857,NA,NA,NA,0.47205707491082,NA,NA,NA
