possRoutes,DISTANCE,ROUTES,ROUTESPREV,ADD,DEL,HUBS,DIRECT_COST,SEG_PAX,MKT_PAX
1015814908,0,0,0,0,0,0,0,0,0
1015814986,0,0,0,0,0,0,0,0,0
1015815016,0,0,0,0,0,0,0,0,0
1015815024,0,0,0,0,0,0,0,0,0
1015815096,0,0,0,0,0,0,0,0,0
1015815304,914,1,1,0,0,0,2738734.849,43224,43810
1015815370,0,0,0,0,0,0,0,0,0
1015815376,0,0,0,0,0,0,0,0,0
1015815412,0,0,0,0,0,0,0,0,0
1015815919,0,0,0,0,0,0,0,0,0
1025710279,0,0,0,0,0,0,0,0,0
1025710299,0,0,0,0,0,0,0,0,0
1025710397,852,1,1,0,0,1,6484430.46,78379,102514
1025710423,0,0,0,0,0,0,0,0,1973
1025710529,80,0,0,0,0,0,379.7784966,38,0
1025710599,0,0,0,0,0,0,0,0,154
1025710620,0,0,0,0,0,0,0,0,0
1025710666,0,0,0,0,0,0,0,0,0
1025710693,0,0,0,0,0,0,0,0,1807
1025710713,0,0,0,0,0,0,0,0,0
1025710721,145,0,0,0,0,1,2771.26295,41,0
1025710781,0,0,0,0,0,0,0,0,0
1025710785,124,0,0,0,0,0,645.3736992,50,74
1025710792,251,0,0,0,0,0,430.1317533,14,51
1025710800,0,0,0,0,0,0,0,0,0
1025710821,288,1,1,0,0,0,5965815.512,252001,218568
1025710849,0,0,0,0,0,0,0,0,0
1025710868,0,0,0,0,0,0,0,0,0
1025710874,0,0,0,0,0,0,0,0,0
1025710994,0,0,0,0,0,0,0,0,63
1025711003,0,0,0,0,0,0,0,0,0
1025711042,424,1,1,0,0,0,2623674.623,43907,43311
1025711057,646,1,1,0,0,1,4372578.774,88469,86410
1025711066,0,0,0,0,0,0,0,0,2557
1025711109,0,0,0,0,0,0,0,0,0
1025711193,623,1,1,0,0,0,413044.2251,5733,41036
1025711259,0,0,0,0,0,0,0,0,0
1025711267,0,0,0,0,0,0,0,0,173
1025711278,318,1,1,0,0,1,1135989.22,43389,42325
1025711292,0,0,0,0,0,1,0,0,25
1025711298,1435,0,0,0,0,1,648.7154325,6,894
1025711423,0,0,0,0,0,0,0,0,0
1025711433,488,1,1,0,0,1,3644332.313,90793,96138
1025711481,0,0,0,0,0,0,0,0,0
1025711540,0,0,0,0,0,0,0,0,438
1025711603,0,0,0,0,0,0,0,0,0
1025711618,143,1,1,0,0,1,1124148.335,54971,53259
1025711624,0,0,0,0,0,0,0,0,0
1025711630,0,0,0,0,0,0,0,0,0
1025711637,0,0,0,0,0,0,0,0,0
1025711638,0,0,0,0,0,0,0,0,0
1025711697,1204,0,0,0,0,0,347516.4249,5143,4935
1025711721,0,0,0,0,0,0,0,0,68
1025711775,0,0,0,0,0,0,0,0,0
1025711884,0,0,0,0,0,0,0,0,0
1025711986,595,1,0,1,0,0,15699.98805,73,59
1025711995,564,0,0,0,0,0,24113.8945,133,13
