"","year","origin","dest","distcalc","origID","destID","dist_mi","dcost","segpax","mktpax","orig_income","dest_income","orig_pop","dest_pop","orig_tourist","dest_tourist","orig_industry","dest_industry","gdp","log_twoPops","twoPops","log_twoIncome","twoIncome"
"644",2006,"EWR","JFK",33.4277104537361,11618,12478,21,2175.858413,115,0,36736,36855,513597,7993906,"Y","Y","Y","Y",46437.11,29.0433842495845,8507503,21.0262590533026,73591
"645",2006,"EWR","LAS",3580.03597586017,11618,12889,2227,72374341.18,437649,438425,36736,31392,513597,802108,"Y","Y","Y","Y",46437.11,26.7441927313433,1315705,20.8658208420443,68128
"646",2006,"EWR","LAX",3945.36750148438,11618,12892,2454,76479236.21,505237,506508,36736,44666,513597,3767960,"Y","Y","Y","Y",46437.11,28.2912384891301,4281557,21.2184803444597,81402
"647",2006,"EWR","LGA",26.698508221338,11618,12953,17,513.8659074,7,53,36736,36855,513597,7993906,"Y","Y","Y","Y",46437.11,29.0433842495845,8507503,21.0262590533026,73591
"648",2006,"EWR","MCO",1512.56892103883,11618,13204,938,51129285.37,782581,781430,36736,29702,513597,228762,"Y","Y","Y","Y",46437.11,25.4896316309976,742359,20.8104821422701,66438
"649",2006,"EWR","MDW",1142.36949240595,11618,13232,711,9981181.031,152076,146495,36736,33070,513597,2720181,"Y","Y","Y","Y",46437.11,27.9654031703952,3233778,20.9178942856551,69806
"650",2006,"EWR","MIA",1752.55314120714,11618,13303,1086,26359991.49,380617,379307,36736,30115,513597,610616,"Y","Y","Y","Y",46437.11,26.471417752893,1124213,20.8242911451571,66851
"651",2006,"EWR","MSP",1620.53424568466,11618,13487,1008,22072106.07,243802,248952,36736,36092,513597,376495,"Y","N","Y","N",46437.11,25.9878542361408,890092,21.0053389927936,72828
"652",2006,"EWR","ORD",1155.91965764754,11618,13930,719,39452113.63,759736,754567,36736,33070,513597,2720181,"Y","Y","Y","Y",46437.11,27.9654031703952,3233778,20.9178942856551,69806
"653",2006,"EWR","PDX",3910.88481511499,11618,14057,2433,11603376.83,85660,86463,36736,32022,513597,544669,"Y","N","Y","Y",46437.11,26.3571277399099,1058266,20.8856909252412,68758
"654",2006,"EWR","PHL",128.951775814288,11618,14100,81,43254.56561,3909,3719,36736,33390,513597,1488710,"Y","Y","Y","Y",46437.11,27.362614721332,2002307,20.9275242126169,70126
"655",2006,"EWR","PHX",3429.18966829285,11618,14107,2133,39755777.44,327527,324509,36736,30316,513597,1441241,"Y","N","Y","N",46437.11,27.3302092961859,1954838,20.8309433846112,67052
"656",2006,"EWR","SAN",3899.40440562727,11618,14679,2425,19949177.23,155460,157584,36736,33774,513597,1257625,"Y","Y","Y","Y",46437.11,27.1939297698137,1771222,20.9389590343713,70510
"657",2006,"EWR","SEA",3859.32536817056,11618,14747,2401,32617468.13,253112,255383,36736,37266,513597,864497,"Y","N","Y","Y",46437.11,26.8190973041048,1378094,21.0373491414666,74002
"658",2006,"EWR","SFO",4123.02587030071,11618,14771,2565,55199641.75,366188,373981,36736,42934,513597,768650,"Y","Y","Y","Y",46437.11,26.7015851985601,1282247,21.1789318114933,79670
"659",2006,"EWR","SLC",3163.77743461174,11618,14869,1968,13284497.11,115907,115939,36736,26989,513597,182106,"Y","Y","Y","N",46437.11,25.2615384043214,695703,20.7146971342454,63725
"660",2006,"EWR","TPA",1609.0686186995,11618,15304,998,20320275.3,353497,353935,36736,29986,513597,331642,"Y","Y","Y","Y",46437.11,25.8610055430669,845239,20.8199983647341,66722
"661",2006,"FLL","HNL",7826.07338589212,11697,12173,0,0,0,0,,,314570,926954,"Y","Y","N","Y",46437.11,26.3986211267519,1241524,,
"662",2006,"FLL","IAD",1455.14428063191,11697,12264,901,8348058.51,164645,161179,,,314570,570681,"Y","Y","N","Y",46437.11,25.9135475693958,885251,,
"663",2006,"FLL","IAH",1553.26639037907,11697,12266,965,16329770.06,268949,271074,,59004,314570,2038721,"Y","N","N","Y",46437.11,27.1867951142871,2353291,,
"664",2006,"FLL","JFK",1725.21602351495,11697,12478,1069,42587825.92,689467,687773,,36855,314570,7993906,"Y","Y","N","Y",46437.11,28.5531519652382,8308476,,
"665",2006,"FLL","LAS",3496.02460142803,11697,12889,2174,14857542.66,115197,132184,,31392,314570,802108,"Y","Y","N","Y",46437.11,26.2539604469971,1116678,,
"666",2006,"FLL","LAX",3767.36108487824,11697,12892,2342,26376834.48,184873,196182,,44666,314570,3767960,"Y","Y","N","Y",46437.11,27.8010062047839,4082530,,
"667",2006,"FLL","LGA",1736.52328342074,11697,12953,1076,50431525.77,763972,741199,,36855,314570,7993906,"Y","Y","N","Y",46437.11,28.5531519652382,8308476,,
"668",2006,"FLL","MCO",286.220534242845,11697,13204,178,2682028.217,226174,163664,,29702,314570,228762,"Y","Y","N","Y",46437.11,24.9993993466513,543332,,
"669",2006,"FLL","MDW",1882.80840799825,11697,13232,1166,13313667.26,172273,173089,,33070,314570,2720181,"Y","Y","N","Y",46437.11,27.4751708860489,3034751,,
"670",2006,"FLL","MIA",34.0170535849789,11697,13303,21,6389.901391,4248,0,,30115,314570,610616,"Y","Y","N","Y",46437.11,25.9811854685467,925186,,
"671",2006,"FLL","MSP",2398.68740419838,11697,13487,1487,5350590.326,56859,57053,,36092,314570,376495,"Y","N","N","N",46437.11,25.4976219517945,691065,,
"672",2006,"FLL","ORD",1907.8170510032,11697,13930,1182,21918317.55,307181,297050,,33070,314570,2720181,"Y","Y","N","Y",46437.11,27.4751708860489,3034751,,
"673",2006,"FLL","PDX",4334.69448580117,11697,14057,0,0,0,805,,32022,314570,544669,"Y","N","N","Y",46437.11,25.8668954555636,859239,,
"674",2006,"FLL","PHL",1602.46543126567,11697,14100,992,31701011.88,468763,455264,,33390,314570,1488710,"Y","Y","N","Y",46437.11,26.8723824369858,1803280,,
"675",2006,"FLL","PHX",3172.42019694309,11697,14107,1972,10238489.94,89352,97630,,30316,314570,1441241,"Y","N","N","N",46437.11,26.8399770118396,1755811,,
"676",2006,"FLL","SAN",3648.44768067758,11697,14679,0,0,0,2519,,33774,314570,1257625,"Y","Y","N","Y",46437.11,26.7036974854674,1572195,,
"677",2006,"FLL","SEA",4372.72154184862,11697,14747,2717,3410077.326,21528,7805,,37266,314570,864497,"Y","N","N","Y",46437.11,26.3288650197585,1179067,,
"678",2006,"FLL","SFO",4155.46808947375,11697,14771,2583,2016608.317,13285,4348,,42934,314570,768650,"Y","Y","N","Y",46437.11,26.2113529142138,1083220,,
"679",2006,"FLL","SLC",3353.19638032364,11697,14869,2083,4925195.344,44205,42402,,26989,314570,182106,"Y","Y","N","N",46437.11,24.7713061199751,496676,,
"680",2006,"FLL","TPA",317.163511209857,11697,15304,197,4413155.106,312664,251500,,29986,314570,331642,"Y","Y","N","Y",46437.11,25.3707732587207,646212,,
"681",2006,"HNL","IAD",7747.78991657467,12173,12264,4817,10645304.76,40447,0,,,926954,570681,"Y","Y","Y","Y",46437.11,26.9942448844015,1497635,,
"682",2006,"HNL","IAH",6279.42933283247,12173,12266,3904,27892051.2,156696,156923,,59004,926954,2038721,"Y","N","Y","Y",46437.11,28.2674924292928,2965675,,
"683",2006,"HNL","JFK",8015.70891610401,12173,12478,4983,17632095.78,54003,0,,36855,926954,7993906,"Y","Y","Y","Y",46437.11,29.6338492802439,8920860,,
"684",2006,"HNL","LAS",4445.39715046829,12173,12889,2762,34007367.88,220930,225139,,31392,926954,802108,"Y","Y","Y","Y",46437.11,27.3346577620028,1729062,,
"685",2006,"HNL","LAX",4112.84366345787,12173,12892,2556,156379879.2,1098384,1083737,,44666,926954,3767960,"Y","Y","Y","Y",46437.11,28.8817035197896,4694914,,
"686",2006,"HNL","LGA",8004.58005099213,12173,12953,0,0,0,0,,36855,926954,7993906,"Y","Y","Y","Y",46437.11,29.6338492802439,8920860,,
"687",2006,"HNL","MCO",7651.11402204389,12173,13204,0,0,0,0,,29702,926954,228762,"Y","Y","Y","Y",46437.11,26.080096661657,1155716,,
"688",2006,"HNL","MDW",6840.8391009275,12173,13232,0,0,0,5755,,33070,926954,2720181,"Y","Y","Y","Y",46437.11,28.5558682010547,3647135,,
"689",2006,"HNL","MIA",7820.67024293374,12173,13303,0,0,0,0,,30115,926954,610616,"Y","Y","Y","Y",46437.11,27.0618827835524,1537570,,
"690",2006,"HNL","MSP",6390.8624295402,12173,13487,3972,23279285.17,87062,99009,,36092,926954,376495,"Y","N","Y","N",46437.11,26.5783192668002,1303449,,
"691",2006,"HNL","ORD",6826.63654692708,12173,13930,4244,46246177.21,180321,182996,,33070,926954,2720181,"Y","Y","Y","Y",46437.11,28.5558682010547,3647135,,
"692",2006,"HNL","PDX",4192.8952818421,12173,14057,2603,26854421.4,147653,137494,,32022,926954,544669,"Y","N","Y","Y",46437.11,26.9475927705693,1471623,,
"693",2006,"HNL","PHL",7913.31639358859,12173,14100,0,0,0,0,,33390,926954,1488710,"Y","Y","Y","Y",46437.11,27.9530797519915,2415664,,
"694",2006,"HNL","PHX",4693.74845386476,12173,14107,2918,38346121.79,225078,224744,,30316,926954,1441241,"Y","N","Y","N",46437.11,27.9206743268453,2368195,,
"695",2006,"HNL","SAN",4205.3976214027,12173,14679,2614,12756785.86,90774,91140,,33774,926954,1257625,"Y","Y","Y","Y",46437.11,27.7843948004731,2184579,,
"696",2006,"HNL","SEA",4312.67371524708,12173,14747,2677,48886092.89,237768,236919,,37266,926954,864497,"Y","N","Y","Y",46437.11,27.4095623347642,1791451,,
"697",2006,"HNL","SFO",3861.18638044233,12173,14771,2399,88270543.81,611473,588411,,42934,926954,768650,"Y","Y","Y","Y",46437.11,27.2920502292195,1695604,,
"698",2006,"HNL","SLC",4818.54301303148,12173,14869,2994,12093244.12,88621,87547,,26989,926954,182106,"Y","Y","Y","N",46437.11,25.8520034349808,1109060,,
"699",2006,"HNL","TPA",7545.85619189354,12173,15304,0,0,0,0,,29986,926954,331642,"Y","Y","Y","Y",46437.11,26.4514705737264,1258596,,
"700",2006,"IAD","IAH",1915.33649521804,12264,12266,1190,9975390.715,64543,65951,,59004,570681,2038721,"Y","N","Y","Y",46437.11,27.7824188719367,2609402,,
"701",2006,"IAD","JFK",366.857120358336,12264,12478,228,3173812.714,140243,150726,,36855,570681,7993906,"Y","Y","Y","Y",46437.11,29.1487757228879,8564587,,
"702",2006,"IAD","LAS",3319.78639303871,12264,12889,2066,24037669.06,200069,199222,,31392,570681,802108,"Y","Y","Y","Y",46437.11,26.8495842046467,1372789,,
"703",2006,"IAD","LAX",3677.69196448873,12264,12892,2288,74292588.95,541708,529074,,44666,570681,3767960,"Y","Y","Y","Y",46437.11,28.3966299624335,4338641,,
"704",2006,"IAD","LGA",367.99174948862,12264,12953,229,2700871.904,129922,125917,,36855,570681,7993906,"Y","Y","Y","Y",46437.11,29.1487757228879,8564587,,
"705",2006,"IAD","MCO",1223.58891220522,12264,13204,758,18978356.67,388899,389095,,29702,570681,228762,"Y","Y","Y","Y",46437.11,25.595023104301,799443,,
"706",2006,"IAD","MDW",927.668102891636,12264,13232,577,2222786.642,60069,58440,,33070,570681,2720181,"Y","Y","Y","Y",46437.11,28.0707946436986,3290862,,
"707",2006,"IAD","MIA",1488.07923846726,12264,13303,921,8178807.364,147752,146704,,30115,570681,610616,"Y","Y","Y","Y",46437.11,26.5768092261964,1181297,,
"708",2006,"IAD","MSP",1459.83750161579,12264,13487,908,9058066.777,119481,119503,,36092,570681,376495,"Y","N","Y","N",46437.11,26.0932457094441,947176,,
"709",2006,"IAD","ORD",946.217151560352,12264,13930,589,17802806.81,418705,410439,,33070,570681,2720181,"Y","Y","Y","Y",46437.11,28.0707946436986,3290862,,
"710",2006,"IAD","PDX",3739.92538916595,12264,14057,2327,6020812.734,37477,39186,,32022,570681,544669,"Y","N","Y","Y",46437.11,26.4625192132133,1115350,,
"711",2006,"IAD","PHL",216.846307266383,12264,14100,134,1019991.139,64093,63669,,33390,570681,1488710,"Y","Y","Y","Y",46437.11,27.4680061946354,2059391,,
"712",2006,"IAD","PHX",3144.70787906158,12264,14107,1956,13442308.64,103729,96245,,30316,570681,1441241,"Y","N","Y","N",46437.11,27.4356007694893,2011922,,
"713",2006,"IAD","SAN",3621.98666105151,12264,14679,2253,24082540.61,172932,172162,,33774,570681,1257625,"Y","Y","Y","Y",46437.11,27.2993212431171,1828306,,
"714",2006,"IAD","SEA",3705.49056046996,12264,14747,2306,21297185.03,151295,150212,,37266,570681,864497,"Y","N","Y","Y",46437.11,26.9244887774082,1435178,,
"715",2006,"IAD","SFO",3887.32911922221,12264,14771,2419,56123467.18,378582,369170,,42934,570681,768650,"Y","Y","Y","Y",46437.11,26.8069766718635,1339331,,
"716",2006,"IAD","SLC",2937.28597649433,12264,14869,1827,6284162.45,65188,64673,,26989,570681,182106,"Y","Y","Y","N",46437.11,25.3669298776248,752787,,
"717",2006,"IAD","TPA",1308.49882796962,12264,15304,810,8101876.195,174406,175396,,29986,570681,331642,"Y","Y","Y","Y",46437.11,25.9663970163703,902323,,
"718",2006,"IAH","JFK",2280.44037381345,12266,12478,1417,8868315.098,81211,79653,59004,36855,2038721,7993906,"N","Y","Y","Y",46437.11,30.4220232677791,10032627,21.5001070908233,95859
"719",2006,"IAH","LAS",1965.00333488749,12266,12889,1222,35899679.56,420474,421390,59004,31392,2038721,802108,"N","Y","Y","Y",46437.11,28.122831749538,2840829,21.339668879565,90396
"720",2006,"IAH","LAX",2217.48313644519,12266,12892,1379,63713014.54,602486,593071,59004,44666,2038721,3767960,"N","Y","Y","Y",46437.11,29.6698775073248,5806681,21.6923283819804,103670
"721",2006,"IAH","LGA",2279.68671691434,12266,12953,1416,30806776.28,345987,350036,59004,36855,2038721,7993906,"N","Y","Y","Y",46437.11,30.4220232677791,10032627,21.5001070908233,95859
"722",2006,"IAH","MCO",1373.54619247036,12266,13204,853,25105453.34,377165,377378,59004,29702,2038721,228762,"N","Y","Y","Y",46437.11,26.8682706491922,2267483,21.2843301797908,88706
"723",2006,"IAH","MDW",1479.83530069327,12266,13232,0,0,0,178,59004,33070,2038721,2720181,"N","Y","Y","Y",46437.11,29.3440421885898,4758902,21.3917423231758,92074
"724",2006,"IAH","MIA",1551.14387273995,12266,13303,964,18360515.63,281921,280116,59004,30115,2038721,610616,"N","Y","Y","Y",46437.11,27.8500567710876,2649337,21.2981391826778,89119
"725",2006,"IAH","MSP",1668.76911917913,12266,13487,1034,21380187.42,234244,234296,59004,36092,2038721,376495,"N","N","Y","N",46437.11,27.3664932543354,2415216,21.4791870303143,95096
"726",2006,"IAH","ORD",1492.45973442887,12266,13930,925,32648602.27,475746,476693,59004,33070,2038721,2720181,"N","Y","Y","Y",46437.11,29.3440421885898,4758902,21.3917423231758,92074
"727",2006,"IAH","PDX",2936.95485264682,12266,14057,1825,17950057.8,176521,177071,59004,32022,2038721,544669,"N","N","Y","Y",46437.11,27.7357667581045,2583390,21.3595389627619,91026
"728",2006,"IAH","PHL",2131.90073887989,12266,14100,1324,21563996.47,232262,251804,59004,33390,2038721,1488710,"N","Y","Y","Y",46437.11,28.7412537395267,3527431,21.4013722501376,92394
"729",2006,"IAH","PHX",1622.74809654447,12266,14107,1009,31059889.47,447852,438578,59004,30316,2038721,1441241,"N","N","Y","N",46437.11,28.7088483143805,3479962,21.3047914221319,89320
"730",2006,"IAH","SAN",2095.46802799403,12266,14679,1303,22203765.21,309031,312726,59004,33774,2038721,1257625,"N","Y","Y","Y",46437.11,28.5725687880083,3296346,21.412807071892,92778
"731",2006,"IAH","SEA",3017.00745877019,12266,14747,1874,39382281.42,350710,337014,59004,37266,2038721,864497,"N","N","Y","Y",46437.11,28.1977363222995,2903218,21.5111971789873,96270
"732",2006,"IAH","SFO",2630.12602404515,12266,14771,1635,32718517.66,311794,313303,59004,42934,2038721,768650,"N","Y","Y","Y",46437.11,28.0802242167547,2807371,21.652779849014,101938
"733",2006,"IAH","SLC",1924.48041032171,12266,14869,1195,21032618.57,202465,223685,59004,26989,2038721,182106,"N","Y","Y","N",46437.11,26.640177422516,2220827,21.1885451717661,85993
"734",2006,"IAH","TPA",1266.42795683488,12266,15304,787,11770010.99,258298,257243,59004,29986,2038721,331642,"N","Y","Y","Y",46437.11,27.2396445612616,2370363,21.2938464022548,88990
"735",2006,"JFK","LAS",3613.35020327741,12478,12889,2248,66733451.56,499574,494337,36855,31392,7993906,802108,"Y","Y","Y","Y",46437.11,29.4891886004892,8796014,20.8690549359885,68247
"736",2006,"JFK","LAX",3978.58501075209,12478,12892,2475,194162486.2,1040389,1037252,36855,44666,7993906,3767960,"Y","Y","Y","Y",46437.11,31.0362343582759,11761866,21.2217144384038,81521
"737",2006,"JFK","LGA",17.2245726026656,12478,12953,11,1076.725576,344,0,36855,36855,7993906,7993906,"Y","Y","Y","Y",46437.11,31.7883801187303,15987812,21.0294931472468,73710
"738",2006,"JFK","MCO",1523.07668981805,12478,13204,944,41424793.94,768599,762451,36855,29702,7993906,228762,"Y","Y","Y","Y",46437.11,28.2346275001434,8222668,20.8137162362143,66557
"739",2006,"JFK","MDW",1175.79556057391,12478,13232,0,0,0,39,36855,33070,7993906,2720181,"Y","Y","Y","Y",46437.11,30.710399039541,10714087,20.9211283795992,69925
"740",2006,"JFK","MIA",1759.0752718446,12478,13303,1090,31830669.88,408591,410437,36855,30115,7993906,610616,"Y","Y","Y","Y",46437.11,29.2164136220388,8604522,20.8275252391012,66970
"741",2006,"JFK","MSP",1653.11652356308,12478,13487,1028,11088407.11,154722,163265,36855,36092,7993906,376495,"Y","N","Y","N",46437.11,28.7328501052866,8370401,21.0085730867378,72947
"742",2006,"JFK","ORD",1189.33407238294,12478,13930,740,2889936.229,32041,43314,36855,33070,7993906,2720181,"Y","Y","Y","Y",46437.11,30.710399039541,10714087,20.9211283795992,69925
"743",2006,"JFK","PDX",3943.25143702722,12478,14057,2454,6182138.86,44896,45256,36855,32022,7993906,544669,"Y","N","Y","Y",46437.11,29.1021236090557,8538575,20.8889250191854,68877
"744",2006,"JFK","PHL",150.74513072048,12478,14100,94,154112.3711,7987,348,36855,33390,7993906,1488710,"Y","Y","Y","Y",46437.11,30.1076105904778,9482616,20.9307583065611,70245
"745",2006,"JFK","PHX",3461.97167982033,12478,14107,2153,26348081.43,205328,203740,36855,30316,7993906,1441241,"Y","N","Y","N",46437.11,30.0752051653317,9435147,20.8341774785553,67171
"746",2006,"JFK","SAN",3932.41488164156,12478,14679,2446,35738917.73,250748,251223,36855,33774,7993906,1257625,"Y","Y","Y","Y",46437.11,29.9389256389595,9251531,20.9421931283155,70629
"747",2006,"JFK","SEA",3891.182519887,12478,14747,2421,32075595.26,223183,223323,36855,37266,7993906,864497,"Y","N","Y","Y",46437.11,29.5640931732506,8858403,21.0405832354107,74121
"748",2006,"JFK","SFO",4156.44417686594,12478,14771,2586,104718034.3,632233,635564,36855,42934,7993906,768650,"Y","Y","Y","Y",46437.11,29.4465810677059,8762556,21.1821659054374,79789
"749",2006,"JFK","SLC",3197.16596514956,12478,14869,1989,20074718.69,170306,170914,36855,26989,7993906,182106,"Y","Y","Y","N",46437.11,28.0065342734672,8176012,20.7179312281895,63844
"750",2006,"JFK","TPA",1621.33208796567,12478,15304,1005,25250015.25,434858,433388,36855,29986,7993906,331642,"Y","Y","Y","Y",46437.11,28.6060014122128,8325548,20.8232324586782,66841
"751",2006,"LAS","LAX",380.342265164532,12889,12892,236,20104262.78,1202057,1160537,31392,44666,802108,3767960,"Y","Y","Y","Y",46437.11,28.7370428400348,4570068,21.0612762271455,76058
"752",2006,"LAS","LGA",3604.04200254499,12889,12953,2242,442761.6174,2338,6474,31392,36855,802108,7993906,"Y","Y","Y","Y",46437.11,29.4891886004892,8796014,20.8690549359885,68247
"753",2006,"LAS","MCO",3279.78955508183,12889,13204,2039,15653007.97,131064,146156,31392,29702,802108,228762,"Y","Y","Y","Y",46437.11,25.9354359819022,1030870,20.653278024956,61094
"754",2006,"LAS","MDW",2444.63798007447,12889,13232,1521,36828758.54,419507,391478,31392,33070,802108,2720181,"Y","Y","Y","Y",46437.11,28.4112075212999,3522289,20.7606901683409,64462
"755",2006,"LAS","MIA",3498.0877144577,12889,13303,2175,21172728.21,153368,155179,31392,30115,802108,610616,"Y","Y","Y","Y",46437.11,26.9172221037976,1412724,20.6670870278429,61507
"756",2006,"LAS","MSP",2090.13522906743,12889,13487,1300,44640471.85,540783,536220,31392,36092,802108,376495,"Y","N","Y","N",46437.11,26.4336585870454,1178603,20.8481348754795,67484
"757",2006,"LAS","ORD",2434.31483524731,12889,13930,1515,72421222.82,816772,818248,31392,33070,802108,2720181,"Y","Y","Y","Y",46437.11,28.4112075212999,3522289,20.7606901683409,64462
"758",2006,"LAS","PDX",1228.98490362378,12889,14057,762,19651600.71,349342,332713,31392,32022,802108,544669,"Y","N","Y","Y",46437.11,26.8029320908145,1346777,20.7284868079271,63414
"759",2006,"LAS","PHL",3498.36979840831,12889,14100,2176,55503222.6,425077,427242,31392,33390,802108,1488710,"Y","Y","Y","Y",46437.11,27.8084190722367,2290818,20.7703200953028,64782
"760",2006,"LAS","PHX",411.347212561109,12889,14107,256,20243981.14,1115151,1021072,31392,30316,802108,1441241,"Y","N","Y","N",46437.11,27.7760136470906,2243349,20.673739267297,61708
"761",2006,"LAS","SAN",416.848880579322,12889,14679,258,10753668.95,610061,563318,31392,33774,802108,1257625,"Y","Y","Y","Y",46437.11,27.6397341207184,2059733,20.7817549170572,65166
"762",2006,"LAS","SEA",1396.86634251336,12889,14747,866,35495426.44,615650,622764,31392,37266,802108,864497,"Y","N","Y","Y",46437.11,27.2649016550095,1666605,20.8801450241524,68658
"763",2006,"LAS","SFO",665.617863184114,12889,14771,414,15369379.66,603576,594978,31392,42934,802108,768650,"Y","Y","Y","Y",46437.11,27.1473895494647,1570758,21.0217276941791,74326
"764",2006,"LAS","SLC",592.623278766674,12889,14869,368,14200147.47,507087,487671,31392,26989,802108,182106,"Y","Y","Y","N",46437.11,25.7073427552261,984214,20.5574930169312,58381
"765",2006,"LAS","TPA",3191.02633485341,12889,15304,1984,12405105.61,110065,116461,31392,29986,802108,331642,"Y","Y","Y","Y",46437.11,26.3068098939716,1133750,20.6627942474199,61378
"766",2006,"LAX","LGA",3969.70882802182,12892,12953,2469,511533.581,2823,6849,44666,36855,3767960,7993906,"Y","Y","Y","Y",46437.11,31.0362343582759,11761866,21.2217144384038,81521
"767",2006,"LAX","MCO",3566.24217089597,12892,13204,2217,37759774.16,279410,304791,44666,29702,3767960,228762,"Y","Y","Y","Y",46437.11,27.482481739689,3996722,21.0059375273713,74368
"768",2006,"LAX","MDW",2814.61299627903,12892,13232,1751,27266340.94,269170,255626,44666,33070,3767960,2720181,"Y","Y","Y","Y",46437.11,29.9582532790867,6488141,21.1133496707563,77736
"769",2006,"LAX","MIA",3766.77369642903,12892,13303,2342,51697847.73,375041,375609,44666,30115,3767960,610616,"Y","Y","Y","Y",46437.11,28.4642678615844,4378576,21.0197465302582,74781
"770",2006,"LAX","MSP",2470.00883391459,12892,13487,1536,46727575.09,422045,421962,44666,36092,3767960,376495,"Y","N","Y","N",46437.11,27.9807043448322,4144455,21.2007943778948,80758
"771",2006,"LAX","ORD",2805.07569676115,12892,13930,1745,123756767.6,1163966,1160620,44666,33070,3767960,2720181,"Y","Y","Y","Y",46437.11,29.9582532790867,6488141,21.1133496707563,77736
"772",2006,"LAX","PDX",1344.56156300651,12892,14057,834,19330769.42,351929,373181,44666,32022,3767960,544669,"Y","N","Y","Y",46437.11,28.3499778486013,4312629,21.0811463103424,76688
"773",2006,"LAX","PHL",3860.58874495528,12892,14100,2401,53966000.75,390808,387357,44666,33390,3767960,1488710,"Y","Y","Y","Y",46437.11,29.3554648300235,5256670,21.1229795977181,78056
"774",2006,"LAX","PHX",594.987949201481,12892,14107,370,23611396.2,861171,783962,44666,30316,3767960,1441241,"Y","N","Y","N",46437.11,29.3230594048773,5209201,21.0263987697123,74982
"775",2006,"LAX","SAN",175.867500586752,12892,14679,109,6033484.143,309339,307971,44666,33774,3767960,1257625,"Y","Y","Y","Y",46437.11,29.1867798785051,5025585,21.1344144194725,78440
"776",2006,"LAX","SEA",1538.80082015054,12892,14747,954,40460959.33,664317,658559,44666,37266,3767960,864497,"Y","N","Y","Y",46437.11,28.8119474127963,4632457,21.2328045265678,81932
"777",2006,"LAX","SFO",543.834827141225,12892,14771,337,21360185.68,936660,903007,44666,42934,3767960,768650,"Y","Y","Y","Y",46437.11,28.6944353072515,4536610,21.3743871965945,87600
"778",2006,"LAX","SLC",950.344858534528,12892,14869,590,19995526.65,454416,447883,44666,26989,3767960,182106,"Y","Y","Y","N",46437.11,27.2543885130128,3950066,20.9101525193465,71655
"779",2006,"LAX","TPA",3470.22440286444,12892,15304,2158,12531627.44,96328,112428,44666,29986,3767960,331642,"Y","Y","Y","Y",46437.11,27.8538556517584,4099602,21.0154537498353,74652
"780",2006,"LGA","MCO",1532.66846290498,12953,13204,950,27628997.93,464766,467548,36855,29702,7993906,228762,"Y","Y","Y","Y",46437.11,28.2346275001434,8222668,20.8137162362143,66557
"781",2006,"LGA","MDW",1165.25096161078,12953,13232,725,13467742.58,283500,270815,36855,33070,7993906,2720181,"Y","Y","Y","Y",46437.11,30.710399039541,10714087,20.9211283795992,69925
"782",2006,"LGA","MIA",1770.35691035444,12953,13303,1097,33049046.22,519503,514645,36855,30115,7993906,610616,"Y","Y","Y","Y",46437.11,29.2164136220388,8604522,20.8275252391012,66970
"783",2006,"LGA","MSP",1639.89949360524,12953,13487,1020,17127593.04,265571,260235,36855,36092,7993906,376495,"Y","N","Y","N",46437.11,28.7328501052866,8370401,21.0085730867378,72947
"784",2006,"LGA","ORD",1178.54354213759,12953,13930,733,59814888.34,1215856,1194450,36855,33070,7993906,2720181,"Y","Y","Y","Y",46437.11,30.710399039541,10714087,20.9211283795992,69925
"785",2006,"LGA","PDX",3929.70215802359,12953,14057,0,0,0,2924,36855,32022,7993906,544669,"Y","N","Y","Y",46437.11,29.1021236090557,8538575,20.8889250191854,68877
"786",2006,"LGA","PHL",153.733922231655,12953,14100,96,257080.687,24497,23027,36855,33390,7993906,1488710,"Y","Y","Y","Y",46437.11,30.1076105904778,9482616,20.9307583065611,70245
"787",2006,"LGA","PHX",3454.37493070062,12953,14107,2149,455940.1749,1873,2362,36855,30316,7993906,1441241,"Y","N","Y","N",46437.11,30.0752051653317,9435147,20.8341774785553,67171
"788",2006,"LGA","SAN",3924.22463158768,12953,14679,0,0,0,5714,36855,33774,7993906,1257625,"Y","Y","Y","Y",46437.11,29.9389256389595,9251531,20.9421931283155,70629
"789",2006,"LGA","SEA",3877.06940523327,12953,14747,0,0,0,4384,36855,37266,7993906,864497,"Y","N","Y","Y",46437.11,29.5640931732506,8858403,21.0405832354107,74121
"790",2006,"LGA","SFO",4145.65312384915,12953,14771,2579,757318.3949,3722,6061,36855,42934,7993906,768650,"Y","Y","Y","Y",46437.11,29.4465810677059,8762556,21.1821659054374,79789
"791",2006,"LGA","SLC",3186.05523786553,12953,14869,1982,1205209.662,10784,15977,36855,26989,7993906,182106,"Y","Y","Y","N",46437.11,28.0065342734672,8176012,20.7179312281895,63844
"792",2006,"LGA","TPA",1630.12032064158,12953,15304,1011,13309890.21,210312,213210,36855,29986,7993906,331642,"Y","Y","Y","Y",46437.11,28.6060014122128,8325548,20.8232324586782,66841
"793",2006,"MCO","MDW",1597.2093642401,13204,13232,989,25587670.95,378174,374548,29702,33070,228762,2720181,"Y","Y","Y","Y",46437.11,27.1566464209541,2948943,20.7053514685667,62772
"794",2006,"MCO","MIA",310.317808055242,13204,13303,193,4376788.745,351982,338869,29702,30115,228762,610616,"Y","Y","Y","Y",46437.11,25.6626610034519,839378,20.6117483280687,59817
