sno,origin,dest,distcalc,origID,destID,year,dist_mi,dcost,segpax,mktpax,orig_income,dest_income,orig_pop,dest_pop,Hub,ecoPerCapita,Tourist,Industry,Label
2380,EWR,FLL,1718.762555,11618,11697,2010,1065,32029623.51,485873,486904,36816,43378,277140,165404,1,48377.39,2,1,1
2381,EWR,HNL,7982.319802,11618,12173,2010,4962,20887171.44,74774,75002,36816,45202,277140,953207,1,48377.39,2,2,0
2382,EWR,IAD,341.9064382,11618,12264,2010,213,421148.3622,22967,22806,36816,44008,277140,601723,2,48377.39,2,2,0
2383,EWR,IAH,2253.069147,11618,12266,2010,1400,51985752.8,547425,533786,36816,58574,277140,2099451,2,48377.39,1,2,1
2384,EWR,JFK,33.42771045,11618,12478,2010,21,788.4820119,152,148,36816,36059,277140,8175133,2,48377.39,2,2,0
2385,EWR,LAS,3580.035976,11618,12889,2010,2227,40701188.92,356363,358342,36816,26873,277140,583756,1,48377.39,2,2,1
2386,EWR,LAX,3945.367501,11618,12892,2010,2454,58460026.4,394720,394475,36816,43564,277140,3792621,2,48377.39,2,2,1
2388,EWR,MCO,1512.568921,11618,13204,2010,938,39158862.86,677336,673655,36816,25154,277140,238300,1,48377.39,2,2,1
2390,EWR,MIA,1752.553141,11618,13303,2010,1086,27707306.68,383718,384025,36816,27127,277140,399457,2,48377.39,2,2,1
2391,EWR,MSP,1620.534246,11618,13487,2010,1008,13041681.68,191798,191180,36816,34173,277140,382578,2,48377.39,1,1,0
2392,EWR,ORD,1155.919658,11618,13930,2010,719,33768298.81,636698,630617,36816,31088,277140,2695598,2,48377.39,2,2,1
2393,EWR,PDX,3910.884815,11618,14057,2010,2433,11186229.08,81397,82608,36816,29808,277140,583776,1,48377.39,1,2,0
2394,EWR,PHL,128.9517758,11618,14100,2010,81,144312.6691,16369,147,36816,32847,277140,1526006,2,48377.39,2,2,0
2395,EWR,PHX,3429.189668,11618,14107,2010,2133,38857802.78,299869,296924,36816,26939,277140,1445632,2,48377.39,1,1,0
2396,EWR,SAN,3899.404406,11618,14679,2010,2425,22394622.01,163930,166126,36816,30945,277140,1307402,1,48377.39,2,2,0
2397,EWR,SEA,3859.325368,11618,14747,2010,2401,37760149.53,278337,270643,36816,35183,277140,608660,2,48377.39,1,2,0
2398,EWR,SFO,4123.02587,11618,14771,2010,2565,56157673.37,378493,388724,36816,40929,277140,805235,2,48377.39,2,2,1
2399,EWR,SLC,3163.777435,11618,14869,2010,1968,10054125.49,84883,83887,36816,26067,277140,186440,2,48377.39,2,1,0
2400,EWR,TPA,1609.068619,11618,15304,2010,998,19179184.82,303357,304616,36816,27101,277140,335709,1,48377.39,2,2,0
2402,FLL,IAD,1455.144281,11697,12264,2010,901,5904054.408,100596,100232,43378,44008,165404,601723,1,48377.39,2,1,0
2403,FLL,IAH,1553.26639,11697,12266,2010,965,14072762.25,264269,265616,43378,58574,165404,2099451,1,48377.39,1,1,0
2404,FLL,JFK,1725.216024,11697,12478,2010,1069,34211990.26,474799,473218,43378,36059,165404,8175133,1,48377.39,2,1,1
2405,FLL,LAS,3496.024601,11697,12889,2010,2174,22438863.83,144787,150542,43378,26873,165404,583756,0,48377.39,2,1,0
2406,FLL,LAX,3767.361085,11697,12892,2010,2342,26649237.69,167120,176593,43378,43564,165404,3792621,1,48377.39,2,1,0
2407,FLL,LGA,1736.523283,11697,12953,2010,1076,55376251.2,750883,760108,43378,36059,165404,8175133,1,48377.39,2,1,1
2408,FLL,MCO,286.2205342,11697,13204,2010,178,3809112.932,276741,233990,43378,25154,165404,238300,0,48377.39,2,1,0
2409,FLL,MDW,1882.808408,11697,13232,2010,1166,14517288.44,166777,172046,43378,31088,165404,2695598,1,48377.39,2,1,0
2411,FLL,MSP,2398.687404,11697,13487,2010,1487,6444133.55,65602,66326,43378,34173,165404,382578,1,48377.39,1,0,0
2412,FLL,ORD,1907.817051,11697,13930,2010,1182,18771942.81,231295,229302,43378,31088,165404,2695598,1,48377.39,2,1,0
2413,FLL,PDX,4334.694486,11697,14057,2010,0,0,0,450,43378,29808,165404,583776,0,48377.39,1,1,0
2414,FLL,PHL,1602.465431,11697,14100,2010,992,22260539.97,328468,325846,43378,32847,165404,1526006,1,48377.39,2,1,1
2415,FLL,PHX,3172.420197,11697,14107,2010,1972,9029326.791,89319,96668,43378,26939,165404,1445632,1,48377.39,1,0,0
2416,FLL,SAN,3648.447681,11697,14679,2010,0,0,0,4351,43378,30945,165404,1307402,0,48377.39,2,1,0
2417,FLL,SEA,4372.721542,11697,14747,2010,2717,3599146.409,20837,1795,43378,35183,165404,608660,1,48377.39,1,1,0
2418,FLL,SFO,4155.468089,11697,14771,2010,2583,18465392.88,101380,105648,43378,40929,165404,805235,1,48377.39,2,1,0
2419,FLL,SLC,3353.19638,11697,14869,2010,2083,1964492.695,12529,15304,43378,26067,165404,186440,1,48377.39,2,0,0
2420,FLL,TPA,317.1635112,11697,15304,2010,197,4477515.005,285486,242821,43378,27101,165404,335709,0,48377.39,2,1,0
2421,HNL,IAD,7747.789917,12173,12264,2010,4817,11235525.4,39148,1196,45202,44008,953207,601723,1,48377.39,2,2,0
2422,HNL,IAH,6279.429333,12173,12266,2010,3904,30269233.97,137681,137527,45202,58574,953207,2099451,1,48377.39,1,2,0
2423,HNL,JFK,8015.708916,12173,12478,2010,4983,18609693.61,52269,3512,45202,36059,953207,8175133,1,48377.39,2,2,0
2424,HNL,LAS,4445.39715,12173,12889,2010,2762,40912330.28,211953,217608,45202,26873,953207,583756,0,48377.39,2,2,0
2425,HNL,LAX,4112.843663,12173,12892,2010,2556,169545937.6,996154,985325,45202,43564,953207,3792621,1,48377.39,2,2,1
2430,HNL,MSP,6390.86243,12173,13487,2010,3972,9876742.215,58977,65991,45202,34173,953207,382578,1,48377.39,1,1,0
2431,HNL,ORD,6826.636547,12173,13930,2010,4244,48564225.19,150060,150960,45202,31088,953207,2695598,1,48377.39,2,2,0
2432,HNL,PDX,4192.895282,12173,14057,2010,2603,18766613.21,117004,130972,45202,29808,953207,583776,0,48377.39,1,2,0
2433,HNL,PHL,7913.316394,12173,14100,2010,0,0,0,73,45202,32847,953207,1526006,1,48377.39,2,2,0
2434,HNL,PHX,4693.748454,12173,14107,2010,2918,35761831.06,182884,182885,45202,26939,953207,1445632,1,48377.39,1,1,0
2435,HNL,SAN,4205.397621,12173,14679,2010,2614,14994982.34,92190,92190,45202,30945,953207,1307402,0,48377.39,2,2,0
2436,HNL,SEA,4312.673715,12173,14747,2010,2677,31319385.64,207228,313989,45202,35183,953207,608660,1,48377.39,1,2,0
2437,HNL,SFO,3861.18638,12173,14771,2010,2399,90184968.9,541683,537809,45202,40929,953207,805235,1,48377.39,2,2,1
2438,HNL,SLC,4818.543013,12173,14869,2010,2994,15308283.7,83138,83142,45202,26067,953207,186440,1,48377.39,2,1,0
2440,IAD,IAH,1915.336495,12264,12266,2010,1190,9679382.087,106655,104201,44008,58574,601723,2099451,2,48377.39,1,2,0
2441,IAD,JFK,366.8571204,12264,12478,2010,228,2833705.305,142443,152459,44008,36059,601723,8175133,2,48377.39,2,2,0
2442,IAD,LAS,3319.786393,12264,12889,2010,2066,22891732.02,158942,158667,44008,26873,601723,583756,1,48377.39,2,2,0
2443,IAD,LAX,3677.691964,12264,12892,2010,2288,106574455.8,685536,673150,44008,43564,601723,3792621,2,48377.39,2,2,1
2444,IAD,LGA,367.9917495,12264,12953,2010,229,1872227.229,89407,89201,44008,36059,601723,8175133,2,48377.39,2,2,0
2445,IAD,MCO,1223.588912,12264,13204,2010,758,21878847.89,381153,376535,44008,25154,601723,238300,1,48377.39,2,2,1
2446,IAD,MDW,927.6681029,12264,13232,2010,577,10084493.92,221162,203293,44008,31088,601723,2695598,2,48377.39,2,2,0
2447,IAD,MIA,1488.079238,12264,13303,2010,921,6319792.348,113115,111584,44008,27127,601723,399457,2,48377.39,2,2,0
2448,IAD,MSP,1459.837502,12264,13487,2010,908,3331021.008,83118,82404,44008,34173,601723,382578,2,48377.39,1,1,0
2449,IAD,ORD,946.2171516,12264,13930,2010,589,12961453.69,327960,320164,44008,31088,601723,2695598,2,48377.39,2,2,0
2450,IAD,PDX,3739.925389,12264,14057,2010,2327,8429409.63,52240,54726,44008,29808,601723,583776,1,48377.39,1,2,0
2451,IAD,PHL,216.8463073,12264,14100,2010,134,1092717.931,64330,295,44008,32847,601723,1526006,2,48377.39,2,2,0
2452,IAD,PHX,3144.707879,12264,14107,2010,1956,6054063.009,43973,44009,44008,26939,601723,1445632,2,48377.39,1,1,0
2453,IAD,SAN,3621.986661,12264,14679,2010,2253,25944928.05,166019,170655,44008,30945,601723,1307402,1,48377.39,2,2,0
2454,IAD,SEA,3705.49056,12264,14747,2010,2306,24982413.73,156342,154429,44008,35183,601723,608660,2,48377.39,1,2,0
2455,IAD,SFO,3887.329119,12264,14771,2010,2419,103298282.8,618190,607208,44008,40929,601723,805235,2,48377.39,2,2,1
2456,IAD,SLC,2937.285976,12264,14869,2010,1827,4966827.944,43396,43208,44008,26067,601723,186440,2,48377.39,2,1,0
2457,IAD,TPA,1308.498828,12264,15304,2010,810,9126749.033,154548,154216,44008,27101,601723,335709,1,48377.39,2,2,0
2458,IAH,JFK,2280.440374,12266,12478,2010,1417,1161901.401,16365,16663,58574,36059,2099451,8175133,2,48377.39,1,2,0
2459,IAH,LAS,1965.003335,12266,12889,2010,1222,27175084.9,426800,430056,58574,26873,2099451,583756,1,48377.39,1,2,1
2460,IAH,LAX,2217.483136,12266,12892,2010,1379,42938395.5,570770,556856,58574,43564,2099451,3792621,2,48377.39,1,2,1
2461,IAH,LGA,2279.686717,12266,12953,2010,1416,29033367.04,314690,317401,58574,36059,2099451,8175133,2,48377.39,1,2,0
2462,IAH,MCO,1373.546192,12266,13204,2010,853,16226505.08,339294,339902,58574,25154,2099451,238300,1,48377.39,1,2,1
2463,IAH,MDW,1479.835301,12266,13232,2010,0,0,0,34,58574,31088,2099451,2695598,2,48377.39,1,2,0
2464,IAH,MIA,1551.143873,12266,13303,2010,964,16537159.98,256039,256885,58574,27127,2099451,399457,2,48377.39,1,2,0
2465,IAH,MSP,1668.769119,12266,13487,2010,1034,12658681.71,171546,172378,58574,34173,2099451,382578,2,48377.39,0,1,0
2466,IAH,ORD,1492.459734,12266,13930,2010,925,32606804.98,540683,539476,58574,31088,2099451,2695598,2,48377.39,1,2,1
2467,IAH,PDX,2936.954853,12266,14057,2010,1825,19298762.84,194489,192811,58574,29808,2099451,583776,1,48377.39,0,2,0
2468,IAH,PHL,2131.900739,12266,14100,2010,1324,21281330.17,295719,296151,58574,32847,2099451,1526006,2,48377.39,1,2,0
2469,IAH,PHX,1622.748097,12266,14107,2010,1009,32920776.35,441005,431752,58574,26939,2099451,1445632,2,48377.39,0,1,1
2470,IAH,SAN,2095.468028,12266,14679,2010,1303,24225398.04,322556,325944,58574,30945,2099451,1307402,1,48377.39,1,2,1
2471,IAH,SEA,3017.007459,12266,14747,2010,1874,41757528.79,410016,385820,58574,35183,2099451,608660,2,48377.39,0,2,1
2472,IAH,SFO,2630.126024,12266,14771,2010,1635,35323574.36,389455,387631,58574,40929,2099451,805235,2,48377.39,1,2,1
2473,IAH,SLC,1924.48041,12266,14869,2010,1195,13766425.2,188964,187613,58574,26067,2099451,186440,2,48377.39,1,1,0
2474,IAH,TPA,1266.427957,12266,15304,2010,787,10593270.06,225557,225000,58574,27101,2099451,335709,1,48377.39,1,2,0
2475,JFK,LAS,3613.350203,12478,12889,2010,2248,76505697.27,517697,512381,36059,26873,8175133,583756,1,48377.39,2,2,1
2476,JFK,LAX,3978.585011,12478,12892,2010,2475,264510363.5,1436809,1441275,36059,43564,8175133,3792621,2,48377.39,2,2,1
2478,JFK,MCO,1523.07669,12478,13204,2010,944,39917273.08,614983,611698,36059,25154,8175133,238300,1,48377.39,2,2,1
2480,JFK,MIA,1759.075272,12478,13303,2010,1090,44440791.88,554337,550935,36059,27127,8175133,399457,2,48377.39,2,2,1
2481,JFK,MSP,1653.116524,12478,13487,2010,1028,8677137.488,136664,137239,36059,34173,8175133,382578,2,48377.39,1,1,0
2482,JFK,ORD,1189.334072,12478,13930,2010,740,10453959.38,211398,216590,36059,31088,8175133,2695598,2,48377.39,2,2,0
2483,JFK,PDX,3943.251437,12478,14057,2010,2454,13647479.1,90338,91900,36059,29808,8175133,583776,1,48377.39,1,2,0
2484,JFK,PHL,150.7451307,12478,14100,2010,94,32852.57358,4875,9426,36059,32847,8175133,1526006,2,48377.39,2,2,0
2485,JFK,PHX,3461.97168,12478,14107,2010,2153,35591962.81,255244,251722,36059,26939,8175133,1445632,2,48377.39,1,1,0
2486,JFK,SAN,3932.414882,12478,14679,2010,2446,34440607.73,219885,220408,36059,30945,8175133,1307402,1,48377.39,2,2,0
2487,JFK,SEA,3891.18252,12478,14747,2010,2421,41942323.97,262080,259708,36059,35183,8175133,608660,2,48377.39,1,2,0
2488,JFK,SFO,4156.444177,12478,14771,2010,2586,185129989.5,992274,999738,36059,40929,8175133,805235,2,48377.39,2,2,1
2489,JFK,SLC,3197.165965,12478,14869,2010,1989,36066360.7,265354,256952,36059,26067,8175133,186440,2,48377.39,2,1,0
2490,JFK,TPA,1621.332088,12478,15304,2010,1005,19836342.98,291453,291343,36059,27101,8175133,335709,1,48377.39,2,2,0
2491,LAS,LAX,380.3422652,12889,12892,2010,236,16151394.11,964518,919207,26873,43564,583756,3792621,1,48377.39,2,2,1
2492,LAS,LGA,3604.042003,12889,12953,2010,2242,467016.4601,2262,5508,26873,36059,583756,8175133,1,48377.39,2,2,0
2493,LAS,MCO,3279.789555,12889,13204,2010,2039,11876424.26,83932,97636,26873,25154,583756,238300,0,48377.39,2,2,0
2494,LAS,MDW,2444.63798,12889,13232,2010,1521,37864256.23,345225,318247,26873,31088,583756,2695598,1,48377.39,2,2,0
2495,LAS,MIA,3498.087714,12889,13303,2010,2175,20868533.18,153523,153896,26873,27127,583756,399457,1,48377.39,2,2,0
2496,LAS,MSP,2090.135229,12889,13487,2010,1300,32815923.06,397988,400706,26873,34173,583756,382578,1,48377.39,1,1,1
2497,LAS,ORD,2434.314835,12889,13930,2010,1515,56475257.78,566248,566835,26873,31088,583756,2695598,1,48377.39,2,2,1
2498,LAS,PDX,1228.984904,12889,14057,2010,762,14699641.24,264905,273745,26873,29808,583756,583776,0,48377.39,1,2,0
2499,LAS,PHL,3498.369798,12889,14100,2010,2176,40412626.05,314802,316352,26873,32847,583756,1526006,1,48377.39,2,2,0
2500,LAS,PHX,411.3472126,12889,14107,2010,256,16160041.09,834101,761384,26873,26939,583756,1445632,1,48377.39,1,1,1
2501,LAS,SAN,416.8488806,12889,14679,2010,258,8889606.818,421195,381733,26873,30945,583756,1307402,0,48377.39,2,2,1
2502,LAS,SEA,1396.866343,12889,14747,2010,866,27585950.09,527837,526521,26873,35183,583756,608660,1,48377.39,1,2,1
2503,LAS,SFO,665.6178632,12889,14771,2010,414,26369692.13,902038,894053,26873,40929,583756,805235,1,48377.39,2,2,1
2504,LAS,SLC,592.6232788,12889,14869,2010,368,13729016.02,517521,479983,26873,26067,583756,186440,1,48377.39,2,1,1
2505,LAS,TPA,3191.026335,12889,15304,2010,1984,12705939.1,90038,89881,26873,27101,583756,335709,0,48377.39,2,2,0
2506,LAX,LGA,3969.708828,12892,12953,2010,2469,539555.8079,2732,6757,43564,36059,3792621,8175133,2,48377.39,2,2,0
2507,LAX,MCO,3566.242171,12892,13204,2010,2217,34708584.44,238975,247627,43564,25154,3792621,238300,1,48377.39,2,2,0
2508,LAX,MDW,2814.612996,12892,13232,2010,1751,29556249.53,228896,207196,43564,31088,3792621,2695598,2,48377.39,2,2,0
2509,LAX,MIA,3766.773696,12892,13303,2010,2342,69328508.29,426089,427622,43564,27127,3792621,399457,2,48377.39,2,2,1
2510,LAX,MSP,2470.008834,12892,13487,2010,1536,36058250.95,391091,380789,43564,34173,3792621,382578,2,48377.39,1,1,1
2511,LAX,ORD,2805.075697,12892,13930,2010,1745,125501666.3,1112510,1081454,43564,31088,3792621,2695598,2,48377.39,2,2,1
2512,LAX,PDX,1344.561563,12892,14057,2010,834,14921281.07,272205,288848,43564,29808,3792621,583776,1,48377.39,1,2,0
2513,LAX,PHL,3860.588745,12892,14100,2010,2401,39032452.25,335793,345326,43564,32847,3792621,1526006,2,48377.39,2,2,1
2514,LAX,PHX,594.9879492,12892,14107,2010,370,18612542.34,693058,646107,43564,26939,3792621,1445632,2,48377.39,1,1,1
2515,LAX,SAN,175.8675006,12892,14679,2010,109,5389230.887,370969,369500,43564,30945,3792621,1307402,1,48377.39,2,2,1
2516,LAX,SEA,1538.80082,12892,14747,2010,954,44493213.42,712165,740625,43564,35183,3792621,608660,2,48377.39,1,2,1
2517,LAX,SFO,543.8348271,12892,14771,2010,337,37074608.71,1542198,1484654,43564,40929,3792621,805235,2,48377.39,2,2,1
2518,LAX,SLC,950.3448585,12892,14869,2010,590,18323696.81,428963,424563,43564,26067,3792621,186440,2,48377.39,2,1,1
2519,LAX,TPA,3470.224403,12892,15304,2010,2158,6202027.297,46583,52335,43564,27101,3792621,335709,1,48377.39,2,2,0
2520,LGA,MCO,1532.668463,12953,13204,2010,950,24348531.72,348619,358274,36059,25154,8175133,238300,1,48377.39,2,2,1
2521,LGA,MDW,1165.250962,12953,13232,2010,725,12890554,256853,252627,36059,31088,8175133,2695598,2,48377.39,2,2,0
2522,LGA,MIA,1770.35691,12953,13303,2010,1097,42771509.26,560792,559300,36059,27127,8175133,399457,2,48377.39,2,2,1
2523,LGA,MSP,1639.899494,12953,13487,2010,1020,19953355.38,274048,276056,36059,34173,8175133,382578,2,48377.39,1,1,0
2524,LGA,ORD,1178.543542,12953,13930,2010,733,66487499.94,1251245,1237720,36059,31088,8175133,2695598,2,48377.39,2,2,1
2525,LGA,PDX,3929.702158,12953,14057,2010,0,0,0,775,36059,29808,8175133,583776,1,48377.39,1,2,0
2526,LGA,PHL,153.7339222,12953,14100,2010,96,646625.9975,73822,68282,36059,32847,8175133,1526006,2,48377.39,2,2,0
2527,LGA,PHX,3454.374931,12953,14107,2010,2149,481219.4231,1813,5800,36059,26939,8175133,1445632,2,48377.39,1,1,0
2528,LGA,SAN,3924.224632,12953,14679,2010,0,0,0,991,36059,30945,8175133,1307402,1,48377.39,2,2,0
2529,LGA,SEA,3877.069405,12953,14747,2010,0,0,0,1101,36059,35183,8175133,608660,2,48377.39,1,2,0
2530,LGA,SFO,4145.653124,12953,14771,2010,0,0,0,1260,36059,40929,8175133,805235,2,48377.39,2,2,0
2531,LGA,SLC,3186.055238,12953,14869,2010,1982,476486.1528,1286,4308,36059,26067,8175133,186440,2,48377.39,2,1,0
2532,LGA,TPA,1630.120321,12953,15304,2010,1011,10532784.43,137897,138888,36059,27101,8175133,335709,1,48377.39,2,2,0
2533,MCO,MDW,1597.209364,13204,13232,2010,989,32613849.69,358376,364005,25154,31088,238300,2695598,1,48377.39,2,2,1
2534,MCO,MIA,310.3178081,13204,13303,2010,193,5629356.692,411663,400347,25154,27127,238300,399457,1,48377.39,2,2,1
2535,MCO,MSP,2112.790781,13204,13487,2010,1310,26790074.68,324379,327350,25154,34173,238300,382578,1,48377.39,1,1,1
2536,MCO,ORD,1622.186643,13204,13930,2010,1005,32647645.92,441367,439731,25154,31088,238300,2695598,1,48377.39,2,2,1
2537,MCO,PDX,4077.73842,13204,14057,2010,2534,2129586.988,13837,4287,25154,29808,238300,583776,0,48377.39,1,2,0
2538,MCO,PHL,1390.144532,13204,14100,2010,861,44863653.57,719097,713675,25154,32847,238300,1526006,1,48377.39,2,2,1
2539,MCO,PHX,2972.991534,13204,14107,2010,1848,14242387.33,149438,155366,25154,26939,238300,1445632,1,48377.39,1,1,0
2540,MCO,SAN,3455.410336,13204,14679,2010,2148,461375.8081,3111,12568,25154,30945,238300,1307402,0,48377.39,2,2,0
2541,MCO,SEA,4109.513216,13204,14747,2010,2553,13812696.54,91889,95633,25154,35183,238300,608660,1,48377.39,1,2,0
2542,MCO,SFO,3933.554739,13204,14771,2010,2445,9028147.999,55026,60576,25154,40929,238300,805235,1,48377.39,2,2,0
2543,MCO,SLC,3106.746004,13204,14869,2010,1929,15300047.45,113854,115684,25154,26067,238300,186440,1,48377.39,2,1,0
2544,MCO,TPA,130.3156922,13204,15304,2010,80,4570.522511,266,100,25154,27101,238300,335709,0,48377.39,2,2,0
2546,MDW,MSP,560.9168927,13232,13487,2010,349,10270010.95,407054,385916,31088,34173,2695598,382578,2,48377.39,1,1,1
2548,MDW,PDX,2814.03435,13232,14057,2010,1751,8850290.605,71195,67372,31088,29808,2695598,583776,1,48377.39,1,2,0
2549,MDW,PHL,1074.158251,13232,14100,2010,668,11329308,218038,196426,31088,32847,2695598,1526006,2,48377.39,2,2,0
2550,MDW,PHX,2322.226083,13232,14107,2010,1444,29821101.28,290539,260071,31088,26939,2695598,1445632,2,48377.39,1,1,0
2551,MDW,SAN,2779.081118,13232,14679,2010,1728,19908014.66,162279,161480,31088,30945,2695598,1307402,1,48377.39,2,2,0
2552,MDW,SEA,2785.475336,13232,14747,2010,1733,14224791.39,115618,108052,31088,35183,2695598,608660,2,48377.39,1,2,0
2553,MDW,SFO,2980.799942,13232,14771,2010,1855,14570951.8,110603,107302,31088,40929,2695598,805235,2,48377.39,2,2,0
2554,MDW,SLC,2022.700123,13232,14869,2010,1258,7560258.907,84519,74775,31088,26067,2695598,186440,2,48377.39,2,1,0
2555,MDW,TPA,1608.71002,13232,15304,2010,997,13899976.6,186925,186189,31088,27101,2695598,335709,1,48377.39,2,2,0
2556,MIA,MSP,2420.7699,13303,13487,2010,1501,12404381.03,129713,128282,27127,34173,399457,382578,2,48377.39,1,1,0
2557,MIA,ORD,1932.488369,13303,13930,2010,1197,48143596.59,592773,593419,27127,31088,399457,2695598,2,48377.39,2,2,1
2558,MIA,PDX,4344.930815,13303,14057,2010,0,0,0,218,27127,29808,399457,583776,1,48377.39,1,2,0
2559,MIA,PHL,1636.105684,13303,14100,2010,1013,16832306.54,246101,243158,27127,32847,399457,1526006,2,48377.39,2,2,0
2560,MIA,PHX,3171.787239,13303,14107,2010,1972,5042209.3,43426,43442,27127,26939,399457,1445632,2,48377.39,1,1,0
2561,MIA,SAN,3646.60799,13303,14679,2010,2267,3534429.247,24315,242,27127,30945,399457,1307402,1,48377.39,2,2,0
2562,MIA,SEA,4384.593104,13303,14747,2010,2724,7917381.599,49364,49984,27127,35183,399457,608660,2,48377.39,1,2,0
2563,MIA,SFO,4158.356642,13303,14771,2010,2585,33418187.82,197518,198669,27127,40929,399457,805235,2,48377.39,2,2,0
2564,MIA,SLC,3361.192839,13303,14869,2010,2088,201177.5292,1589,2430,27127,26067,399457,186440,2,48377.39,2,1,0
2565,MIA,TPA,329.5323116,13303,15304,2010,204,2586569.455,209396,206879,27127,27101,399457,335709,1,48377.39,2,2,0
2566,MSP,ORD,537.3085213,13487,13930,2010,334,17412135.56,778070,772047,34173,31088,382578,2695598,2,48377.39,1,1,1
2567,MSP,PDX,2291.233365,13487,14057,2010,1426,20172654.08,213679,210443,34173,29808,382578,583776,1,48377.39,0,1,0
2568,MSP,PHL,1576.179152,13487,14100,2010,980,17111063.61,274303,274394,34173,32847,382578,1526006,2,48377.39,1,1,0
2569,MSP,PHX,2053.99987,13487,14107,2010,1276,43846709.97,561754,564384,34173,26939,382578,1445632,2,48377.39,0,0,1
2570,MSP,SAN,2465.541029,13487,14679,2010,1532,20130775.2,190933,192290,34173,30945,382578,1307402,1,48377.39,1,1,0
2571,MSP,SEA,2247.528954,13487,14747,2010,1399,40404535.59,501715,507306,34173,35183,382578,608660,2,48377.39,0,1,1
2572,MSP,SFO,2554.261765,13487,14771,2010,1589,35921113.91,358926,351946,34173,40929,382578,805235,2,48377.39,1,1,1
2573,MSP,SLC,1593.311491,13487,14869,2010,991,16324783.33,245480,243648,34173,26067,382578,186440,2,48377.39,1,0,0
2574,MSP,TPA,2107.103476,13487,15304,2010,1307,11325751.13,130127,130473,34173,27101,382578,335709,1,48377.39,1,1,0
2575,ORD,PDX,2794.516481,13930,14057,2010,1739,32552441.46,275530,273974,31088,29808,2695598,583776,1,48377.39,1,2,0
2576,ORD,PHL,1089.742556,13930,14100,2010,678,33016117.58,676866,665412,31088,32847,2695598,1526006,2,48377.39,2,2,1
2577,ORD,PHX,2315.920287,13930,14107,2010,1440,63350342.33,632654,618093,31088,26939,2695598,1445632,2,48377.39,1,1,1
2578,ORD,SAN,2771.046868,13930,14679,2010,1723,49527538.21,439805,431088,31088,30945,2695598,1307402,1,48377.39,2,2,1
2579,ORD,SEA,2764.802425,13930,14747,2010,1721,72703070.42,671238,658370,31088,35183,2695598,608660,2,48377.39,1,2,1
2580,ORD,SFO,2967.124017,13930,14771,2010,1846,113995290.6,920584,907170,31088,40929,2695598,805235,2,48377.39,2,2,1
2581,ORD,SLC,2008.212891,13930,14869,2010,1249,19647433.77,245299,244001,31088,26067,2695598,186440,2,48377.39,2,1,0
2582,ORD,TPA,1633.358,13930,15304,2010,1012,17554039.24,249070,248830,31088,27101,2695598,335709,1,48377.39,2,2,0
2583,PDX,PHL,3866.85248,14057,14100,2010,2406,3847168.644,23801,25441,29808,32847,583776,1526006,1,48377.39,1,2,0
2584,PDX,PHX,1626.878675,14057,14107,2010,1009,31002197.96,407526,404420,29808,26939,583776,1445632,1,48377.39,0,1,1
2585,PDX,SAN,1504.252121,14057,14679,2010,933,7479801.196,125063,145204,29808,30945,583776,1307402,0,48377.39,1,2,0
2586,PDX,SEA,208.3927357,14057,14747,2010,129,6413079.006,473801,463167,29808,35183,583776,608660,1,48377.39,0,2,1
2587,PDX,SFO,887.3467531,14057,14771,2010,550,11866811.96,299512,295207,29808,40929,583776,805235,1,48377.39,1,2,0
2588,PDX,SLC,1012.851935,14057,14869,2010,630,13746316.76,298751,286223,29808,26067,583776,186440,1,48377.39,1,1,0
2589,PDX,TPA,4017.599771,14057,15304,2010,0,0,0,1316,29808,27101,583776,335709,0,48377.39,1,2,0
2590,PHL,PHX,3336.557924,14100,14107,2010,2075,41162432.59,351283,345542,32847,26939,1526006,1445632,2,48377.39,1,1,1
2591,PHL,SAN,3810.208203,14100,14679,2010,2369,12549044.05,120288,126401,32847,30945,1526006,1307402,1,48377.39,2,2,0
2592,PHL,SEA,3822.123643,14100,14747,2010,2378,16874129.37,110169,111712,32847,35183,1526006,608660,2,48377.39,1,2,0
2593,PHL,SFO,4052.301416,14100,14771,2010,2521,39678725.1,273927,283981,32847,40929,1526006,805235,2,48377.39,2,2,0
2594,PHL,SLC,3096.275522,14100,14869,2010,1926,10567811.73,89744,87628,32847,26067,1526006,186440,2,48377.39,2,1,0
2595,PHL,TPA,1484.440394,14100,15304,2010,920,23581698.73,348704,338450,32847,27101,1526006,335709,1,48377.39,2,2,1
2596,PHX,SAN,489.1656699,14107,14679,2010,304,15525961.31,699971,627400,26939,30945,1445632,1307402,1,48377.39,1,1,1
2597,PHX,SEA,1784.048569,14107,14747,2010,1107,42462610.12,573787,568537,26939,35183,1445632,608660,2,48377.39,0,1,1
2598,PHX,SFO,1047.240001,14107,14771,2010,651,22958995.51,478451,470240,26939,40929,1445632,805235,2,48377.39,1,1,1
2599,PHX,SLC,818.6675949,14107,14869,2010,507,23169361.88,613464,573235,26939,26067,1445632,186440,2,48377.39,1,0,1
2600,PHX,TPA,2875.920624,14107,15304,2010,1788,15772822.86,135495,124362,26939,27101,1445632,335709,1,48377.39,1,1,0
2601,SAN,SEA,1694.312003,14679,14747,2010,1050,20882508.75,308574,342827,30945,35183,1307402,608660,1,48377.39,1,2,1
2602,SAN,SFO,719.6997934,14679,14771,2010,447,25385516.53,763323,737273,30945,40929,1307402,805235,1,48377.39,2,2,1
